CalBP,BP,Error
8051,7316.2,25.1
8052,7317.3,25.3
8053,7318.3,25.5
8054,7319.2,25.8
8055,7320,26
8056,7320.6,26.2
8057,7321.1,26.4
8058,7321.4,26.6
8059,7321.7,26.8
8060,7322,27
8061,7322.3,27.2
8062,7322.6,27.4
8063,7322.9,27.7
8064,7323,27.9
8065,7323,28
8066,7322.8,28.1
8067,7322.5,28.2
8068,7322,28.2
8069,7321.5,28.1
8070,7321,28
8071,7320.5,27.7
8072,7320,27.3
8073,7319.4,26.9
8074,7318.7,26.4
8075,7318,26
8076,7317.1,25.6
8077,7316.1,25.2
8078,7315.1,24.8
8079,7314,24.4
8080,7313,24
8081,7312,23.6
8082,7311,23.1
8083,7310,22.6
8084,7309,22.2
8085,7308,22
8086,7307,22
8087,7306,22.2
8088,7305,22.5
8089,7304,22.8
8090,7303,23
8091,7302,23.2
8092,7300.9,23.4
8093,7299.9,23.5
8094,7298.9,23.7
8095,7298,24
8096,7297.3,24.4
8097,7296.6,24.8
8098,7296,25.3
8099,7295.5,25.7
8100,7295,26
8101,7294.5,26.2
8102,7294,26.2
8103,7293.6,26.2
8104,7293.3,26.2
8105,7293,26
8106,7292.8,25.7
8107,7292.7,25.4
8108,7292.7,25
8109,7292.8,24.5
8110,7293,24
8111,7293.4,23.4
8112,7294,22.7
8113,7294.7,22
8114,7295.4,21.4
8115,7296,21
8116,7296.6,20.8
8117,7297.2,20.7
8118,7297.9,20.8
8119,7298.5,20.9
8120,7299,21
8121,7299.5,21.2
8122,7300,21.5
8123,7300.4,21.8
8124,7300.7,22
8125,7301,22
8126,7301.2,21.8
8127,7301.2,21.4
8128,7301.2,20.9
8129,7301.2,20.4
8130,7301,20
8131,7300.8,19.7
8132,7300.4,19.4
8133,7300,19.2
8134,7299.6,19.1
8135,7299,19
8136,7298.3,19.1
8137,7297.5,19.3
8138,7296.7,19.5
8139,7295.8,19.8
8140,7295,20
8141,7294.2,20.2
8142,7293.4,20.5
8143,7292.5,20.7
8144,7291.7,20.9
8145,7291,21
8146,7290.3,20.9
8147,7289.6,20.7
8148,7289,20.4
8149,7288.5,20.2
8150,7288,20
8151,7287.6,19.9
8152,7287.2,19.9
8153,7286.9,19.9
8154,7286.8,19.9
8155,7287,20
8156,7287.5,20.1
8157,7288.3,20.3
8158,7289.4,20.5
8159,7290.6,20.7
8160,7292,21
8161,7293.6,21.4
8162,7295.3,21.9
8163,7297.3,22.4
8164,7299.5,22.8
8165,7302,23
8166,7304.9,23
8167,7308,22.8
8168,7311.4,22.5
8169,7315.1,22.2
8170,7319,22
8171,7323.2,21.8
8172,7327.7,21.6
8173,7332.4,21.3
8174,7337.2,21.1
8175,7342,21
8176,7346.8,20.9
8177,7351.6,20.8
8178,7356.5,20.8
8179,7361.3,20.9
8180,7366,21
8181,7370.6,21.3
8182,7375.1,21.8
8183,7379.5,22.2
8184,7383.8,22.7
8185,7388,23
8186,7392.1,23.1
8187,7396.2,23.2
8188,7400,23.2
8189,7403.7,23.1
8190,7407,23
8191,7409.9,22.9
8192,7412.5,22.7
8193,7414.8,22.4
8194,7417,22.2
8195,7419,22
8196,7420.9,21.8
8197,7422.6,21.5
8198,7424.1,21.3
8199,7425.6,21.1
8200,7427,21
8201,7428.3,21.1
8202,7429.5,21.3
8203,7430.7,21.6
8204,7431.8,21.8
8205,7433,22
8206,7434.2,22.1
8207,7435.3,22.1
8208,7436.5,22.1
8209,7437.7,22.1
8210,7439,22
8211,7440.5,21.8
8212,7442,21.6
8213,7443.6,21.4
8214,7445.3,21.2
8215,7447,21
8216,7448.8,20.9
8217,7450.6,20.8
8218,7452.4,20.8
8219,7454.2,20.9
8220,7456,21
8221,7457.7,21.3
8222,7459.5,21.7
8223,7461.2,22.2
8224,7462.7,22.6
8225,7464,23
8226,7465,23.3
8227,7465.9,23.7
8228,7466.5,23.9
8229,7466.9,24.1
8230,7467,24
8231,7466.7,23.6
8232,7466,22.9
8233,7465.1,22.2
8234,7464,21.5
8235,7463,21
8236,7461.9,20.8
8237,7460.7,20.7
8238,7459.4,20.8
8239,7458.2,20.9
8240,7457,21
8241,7455.9,21.2
8242,7454.8,21.5
8243,7453.8,21.8
8244,7452.9,22
8245,7452,22
8246,7451.3,21.8
8247,7450.6,21.3
8248,7450,20.8
8249,7449.5,20.3
8250,7449,20
8251,7448.6,19.9
8252,7448.4,19.9
8253,7448.1,19.9
8254,7447.7,20
8255,7447,20
8256,7446,20
8257,7444.8,20
8258,7443.4,20.1
8259,7441.8,20.1
8260,7440,20
8261,7437.9,19.8
8262,7435.5,19.6
8263,7433,19.3
8264,7430.4,19.1
8265,7428,19
8266,7425.6,19.1
8267,7423.1,19.3
8268,7420.8,19.6
8269,7418.7,19.8
8270,7417,20
8271,7415.7,20.1
8272,7414.8,20.1
8273,7414.2,20
8274,7413.9,20
8275,7414,20
8276,7414.6,20
8277,7415.6,20
8278,7416.9,19.9
8279,7418.4,19.9
8280,7420,20
8281,7421.8,20.2
8282,7423.9,20.4
8283,7426.1,20.7
8284,7428.2,20.9
8285,7430,21
8286,7431.6,20.9
8287,7433,20.7
8288,7434.2,20.4
8289,7435.2,20.2
8290,7436,20
8291,7436.4,19.9
8292,7436.4,19.9
8293,7436.3,20
8294,7436.1,20
8295,7436,20
8296,7436,20
8297,7435.9,20
8298,7435.9,19.9
8299,7435.9,19.9
8300,7436,20
8301,7436.3,20.2
8302,7436.6,20.4
8303,7437,20.6
8304,7437.5,20.8
8305,7438,21
8306,7438.5,21.1
8307,7439.1,21.2
8308,7439.7,21.2
8309,7440.3,21.1
8310,7441,21
8311,7441.7,20.7
8312,7442.3,20.2
8313,7443.1,19.8
8314,7443.9,19.3
8315,7445,19
8316,7446.3,18.9
8317,7447.8,18.9
8318,7449.5,18.9
8319,7451.2,19
8320,7453,19
8321,7454.9,19
8322,7456.8,19
8323,7458.8,19.1
8324,7460.9,19.1
8325,7463,19
8326,7465.2,18.8
8327,7467.6,18.6
8328,7470,18.4
8329,7472.2,18.2
8330,7474,18
8331,7475.4,17.9
8332,7476.3,17.9
8333,7477.1,18
8334,7478,18
8335,7479,18
8336,7480.1,18
8337,7481.2,18
8338,7482.5,18
8339,7484,18
8340,7486,18
8341,7488.7,18
8342,7491.9,18
8343,7495.5,18
8344,7498.9,18
8345,7502,18
8346,7504.8,18
8347,7507.7,18
8348,7510.3,18
8349,7512.4,18
8350,7514,18
8351,7514.8,18
8352,7514.8,18
8353,7514.5,18
8354,7514.1,18
8355,7514,18
8356,7514,18
8357,7513.9,18
8358,7514,17.9
8359,7514.3,17.9
8360,7515,18
8361,7516.2,18.1
8362,7517.8,18.3
8363,7519.7,18.6
8364,7521.8,18.8
8365,7524,19
8366,7526.5,19.2
8367,7529.2,19.4
8368,7532.2,19.7
8369,7535.1,19.9
8370,7538,20
8371,7540.8,20
8372,7543.6,20
8373,7546.4,20
8374,7549.2,20
8375,7552,20
8376,7554.8,20.2
8377,7557.5,20.4
8378,7560.3,20.7
8379,7563.1,20.9
8380,7566,21
8381,7569.1,20.9
8382,7572.4,20.7
8383,7575.6,20.4
8384,7578.9,20.2
8385,7582,20
8386,7585.1,20
8387,7588.1,20
8388,7591.1,20
8389,7593.7,20
8390,7596,20
8391,7597.8,19.8
8392,7599.1,19.6
8393,7600.2,19.3
8394,7601.1,19.1
8395,7602,19
8396,7602.7,19.1
8397,7603.1,19.4
8398,7603.4,19.6
8399,7604,19.9
8400,7605,20
8401,7606.5,19.9
8402,7608.3,19.6
8403,7610.4,19.3
8404,7612.6,19
8405,7615,19
8406,7617.5,19.3
8407,7620.3,19.7
8408,7623.1,20.3
8409,7626.1,20.7
8410,7629,21
8411,7631.9,21
8412,7634.9,20.8
8413,7637.9,20.5
8414,7640.9,20.2
8415,7644,20
8416,7647.1,20
8417,7650.3,20
8418,7653.5,20
8419,7656.7,20
8420,7660,20
8421,7663.4,19.8
8422,7667,19.5
8423,7670.6,19.2
8424,7674,19
8425,7677,19
8426,7679.7,19.2
8427,7682.3,19.7
8428,7684.5,20.2
8429,7686.5,20.7
8430,7688,21
8431,7689.1,21.1
8432,7689.7,21.1
8433,7690,21.1
8434,7690.1,21
8435,7690,21
8436,7689.7,21
8437,7689,21
8438,7688.2,20.9
8439,7687.5,20.9
8440,7687,21
8441,7686.7,21.2
8442,7686.4,21.5
8443,7686.3,21.8
8444,7686.4,22
8445,7687,22
8446,7688,21.8
8447,7689.4,21.4
8448,7691.1,20.9
8449,7693,20.4
8450,7695,20
8451,7697.3,19.7
8452,7700,19.4
8453,7702.8,19.2
8454,7705.5,19.1
8455,7708,19
8456,7710.3,19.1
8457,7712.6,19.4
8458,7714.6,19.6
8459,7716.5,19.9
8460,7718,20
8461,7719.1,19.9
8462,7719.8,19.7
8463,7720.4,19.4
8464,7720.7,19.2
8465,7721,19
8466,7721.2,18.9
8467,7721.3,18.9
8468,7721.2,18.9
8469,7721.1,18.9
8470,7721,19
8471,7720.8,19.1
8472,7720.6,19.3
8473,7720.3,19.6
8474,7720.1,19.8
8475,7720,20
8476,7720.1,20.2
8477,7720.2,20.5
8478,7720.4,20.8
8479,7720.7,21
8480,7721,21
8481,7721.3,20.7
8482,7721.7,20.3
8483,7722.2,19.7
8484,7722.6,19.3
8485,7723,19
8486,7723.5,19
8487,7724,19.2
8488,7724.6,19.5
8489,7724.9,19.8
8490,7725,20
8491,7724.8,20.2
8492,7724.5,20.5
8493,7723.9,20.8
8494,7723.1,21
8495,7722,21
8496,7720.4,20.7
8497,7718.5,20.3
8498,7716.3,19.7
8499,7714,19.3
8500,7712,19
8501,7710,19
8502,7707.9,19.1
8503,7706,19.4
8504,7704.3,19.7
8505,7703,20
8506,7702.1,20.4
8507,7701.4,20.9
8508,7701.2,21.4
8509,7701.3,21.8
8510,7702,22
8511,7703.4,22
8512,7705.4,21.8
8513,7707.9,21.5
8514,7710.5,21.2
8515,7713,21
8516,7715.6,20.8
8517,7718.4,20.6
8518,7721.3,20.3
8519,7723.9,20.1
8520,7726,20
8521,7727.7,19.9
8522,7729,19.9
8523,7730,20
8524,7730.7,20
8525,7731,20
8526,7730.7,20
8527,7729.9,20
8528,7728.8,19.9
8529,7727.8,19.9
8530,7727,20
8531,7726.4,20.2
8532,7725.8,20.4
8533,7725.4,20.7
8534,7725.4,20.9
8535,7726,21
8536,7727.2,20.9
8537,7728.8,20.7
8538,7730.9,20.5
8539,7733.6,20.2
8540,7737,20
8541,7741.4,19.8
8542,7746.7,19.6
8543,7752.5,19.3
8544,7758.1,19.1
8545,7763,19
8546,7767.3,18.9
8547,7771.3,18.9
8548,7774.9,18.9
8549,7778.2,18.9
8550,7781,19
8551,7783.3,19.2
8552,7785.2,19.4
8553,7786.7,19.6
8554,7787.9,19.8
8555,7789,20
8556,7789.9,20
8557,7790.5,20
8558,7790.8,20
8559,7791,20
8560,7791,20
8561,7790.8,20.1
8562,7790.3,20.3
8563,7789.7,20.6
8564,7788.9,20.8
8565,7788,21
8566,7787,21.2
8567,7785.9,21.5
8568,7784.6,21.7
8569,7783.3,21.9
8570,7782,22
8571,7780.6,21.9
8572,7779.1,21.7
8573,7777.6,21.5
8574,7776.2,21.2
8575,7775,21
8576,7773.9,20.8
8577,7772.8,20.5
8578,7771.9,20.3
8579,7771.2,20.1
8580,7771,20
8581,7771,20.1
8582,7771.3,20.4
8583,7771.9,20.6
8584,7773.1,20.9
8585,7775,21
8586,7777.7,20.9
8587,7781.1,20.7
8588,7785.1,20.4
8589,7789.4,20.2
8590,7794,20
8591,7798.9,19.9
8592,7804.2,19.9
8593,7809.8,19.9
8594,7815.5,19.9
8595,7821,20
8596,7826.5,20.1
8597,7832.2,20.3
8598,7837.8,20.5
8599,7843.1,20.7
8600,7848,21
8601,7852.5,21.4
8602,7856.8,21.8
8603,7860.7,22.3
8604,7864.2,22.7
8605,7867,23
8606,7869.2,23.1
8607,7870.9,23.2
8608,7872,23.2
8609,7872.7,23.1
8610,7873,23
8611,7872.8,22.9
8612,7872,22.7
8613,7870.8,22.4
8614,7869.4,22.2
8615,7868,22
8616,7866.4,21.8
8617,7864.6,21.6
8618,7862.6,21.3
8619,7860.7,21.1
8620,7859,21
8621,7857.3,20.9
8622,7855.6,20.9
8623,7854.1,20.9
8624,7852.8,20.9
8625,7852,21
8626,7851.6,21.2
8627,7851.6,21.4
8628,7852,21.6
8629,7852.8,21.8
8630,7854,22
8631,7855.8,22.1
8632,7858.1,22.1
8633,7860.8,22
8634,7863.8,22
8635,7867,22
8636,7870.4,22
8637,7874.3,22.1
8638,7878.3,22.1
8639,7882.2,22.1
8640,7886,22
8641,7889.6,21.7
8642,7893,21.2
8643,7896.4,20.7
8644,7899.8,20.2
8645,7903,20
8646,7906.2,20
8647,7909.3,20.2
8648,7912.4,20.5
8649,7915.3,20.8
8650,7918,21
8651,7920.6,21.1
8652,7923,21.1
8653,7925.2,21
8654,7927.2,21
8655,7929,21
8656,7930.5,21
8657,7931.9,21
8658,7933,21.1
8659,7933.7,21.1
8660,7934,21
8661,7933.7,20.8
8662,7933,20.5
8663,7931.8,20.2
8664,7930.5,20
8665,7929,20
8666,7927.3,20.2
8667,7925.4,20.7
8668,7923.2,21.2
8669,7921.1,21.7
8670,7919,22
8671,7916.9,22.1
8672,7914.8,22.1
8673,7912.7,22.1
8674,7910.7,22
8675,7909,22
8676,7907.5,22
8677,7906.1,22
8678,7904.8,22.1
8679,7903.8,22.1
8680,7903,22
8681,7902.4,21.9
8682,7902,21.7
8683,7901.8,21.4
8684,7901.8,21.2
8685,7902,21
8686,7902.4,20.8
8687,7903.1,20.5
8688,7904,20.3
8689,7905,20.1
8690,7906,20
8691,7907,20.1
8692,7908.2,20.4
8693,7909.4,20.6
8694,7910.6,20.9
8695,7912,21
8696,7913.6,20.9
8697,7915.4,20.7
8698,7917.2,20.5
8699,7918.8,20.2
8700,7920,20
8701,7920.7,19.8
8702,7921.1,19.5
8703,7921.3,19.3
8704,7921.2,19.1
8705,7921,19
8706,7920.5,19.1
8707,7919.6,19.3
8708,7918.6,19.6
8709,7917.7,19.8
8710,7917,20
8711,7916.4,20.1
8712,7915.9,20.1
8713,7915.5,20
8714,7915.5,20
8715,7916,20
8716,7917.1,20
8717,7918.7,20
8718,7920.7,19.9
8719,7922.8,19.9
8720,7925,20
8721,7927.3,20.2
8722,7929.8,20.4
8723,7932.4,20.6
8724,7934.9,20.8
8725,7937,21
8726,7938.9,21.1
8727,7940.6,21.1
8728,7942.2,21
8729,7943.3,21
8730,7944,21
8731,7944.1,21
8732,7943.7,21
8733,7942.9,20.9
8734,7942,20.9
8735,7941,21
8736,7939.9,21.2
8737,7938.7,21.4
8738,7937.3,21.7
8739,7936.1,21.9
8740,7935,22
8741,7934.1,21.9
8742,7933.4,21.7
8743,7932.8,21.4
8744,7932.3,21.2
8745,7932,21
8746,7931.9,21
8747,7932.1,21
8748,7932.4,21
8749,7932.7,21
8750,7933,21
8751,7933.2,20.8
8752,7933.4,20.6
8753,7933.7,20.3
8754,7933.9,20.1
8755,7934,20
8756,7934,20.1
8757,7934,20.3
8758,7934,20.6
8759,7934,20.8
8760,7934,21
8761,7934,21
8762,7934,21
8763,7934.1,21
8764,7934.4,21
8765,7935,21
8766,7935.9,21.2
8767,7937.1,21.4
8768,7938.5,21.7
8769,7940.1,21.9
8770,7942,22
8771,7944.2,21.9
8772,7946.6,21.7
8773,7949.3,21.4
8774,7952.1,21.2
8775,7955,21
8776,7958.1,20.9
8777,7961.5,20.9
8778,7964.9,21
8779,7968.1,21
8780,7971,21
8781,7973.5,21
8782,7975.7,20.9
8783,7977.6,20.9
8784,7979.4,20.9
8785,7981,21
8786,7982.4,21.3
8787,7983.6,21.7
8788,7984.5,22.2
8789,7985.3,22.6
8790,7986,23
8791,7986.5,23.3
8792,7986.8,23.6
8793,7987,23.8
8794,7987.1,23.9
8795,7987,24
8796,7986.8,23.9
8797,7986.4,23.7
8798,7985.9,23.4
8799,7985.4,23.2
8800,7985,23
8801,7984.7,22.9
8802,7984.3,22.9
8803,7984.1,23
8804,7983.9,23
8805,7984,23
8806,7984.3,23
8807,7984.7,23.1
8808,7985.2,23.1
8809,7986,23.1
8810,7987,23
8811,7988.3,22.7
8812,7990,22.2
8813,7991.8,21.8
8814,7993.6,21.3
8815,7995,21
8816,7996.2,20.9
8817,7997.5,20.9
8818,7998.5,20.9
8819,7999,21
8820,7999,21
8821,7998.3,21
8822,7997,21
8823,7995.3,20.9
8824,7993.2,20.9
8825,7991,21
8826,7988.5,21.2
8827,7985.6,21.4
8828,7982.5,21.7
8829,7979.2,21.9
8830,7976,22
8831,7972.6,21.9
8832,7969,21.7
8833,7965.4,21.5
8834,7962,21.2
8835,7959,21
8836,7956.4,20.8
8837,7954.1,20.6
8838,7952.1,20.3
8839,7950.4,20.1
8840,7949,20
8841,7948,19.9
8842,7947.4,19.9
8843,7947.1,19.9
8844,7947,19.9
8845,7947,20
8846,7947.2,20.1
8847,7947.6,20.3
8848,7948.3,20.6
8849,7949.1,20.8
8850,7950,21
8851,7951.1,21.2
8852,7952.3,21.4
8853,7953.7,21.6
8854,7955.3,21.8
8855,7957,22
8856,7958.9,22.2
8857,7961,22.5
8858,7963.2,22.7
8859,7965.5,22.9
8860,7968,23
8861,7970.7,22.9
8862,7973.5,22.7
8863,7976.5,22.5
8864,7979.3,22.2
8865,7982,22
8866,7984.6,21.8
8867,7987.2,21.6
8868,7989.7,21.4
8869,7991.7,21.2
8870,7993,21
8871,7993.6,20.8
8872,7993.5,20.5
8873,7993,20.3
8874,7992.1,20.1
8875,7991,20
8876,7989.5,20.1
8877,7987.7,20.3
8878,7985.5,20.6
8879,7983.3,20.8
8880,7981,21
8881,7978.6,21
8882,7975.9,21
8883,7973.2,21
8884,7970.9,21
8885,7969,21
8886,7967.6,21.2
8887,7966.4,21.4
8888,7965.7,21.7
8889,7965.5,21.9
8890,7966,22
8891,7967.4,21.9
8892,7969.7,21.7
8893,7972.4,21.4
8894,7975.3,21.2
8895,7978,21
8896,7980.7,21
8897,7983.5,21
8898,7986.3,21
8899,7988.9,21
8900,7991,21
8901,7992.7,20.8
8902,7994,20.6
8903,7995,20.4
8904,7995.7,20.2
8905,7996,20
8906,7995.9,19.9
8907,7995.5,19.9
8908,7994.7,20
8909,7993.5,20
8910,7992,20
8911,7990,20
8912,7987.5,19.9
8913,7984.8,19.9
8914,7981.9,19.9
8915,7979,20
8916,7976,20.3
8917,7972.8,20.7
8918,7969.5,21.1
8919,7966.5,21.6
8920,7964,22
8921,7961.9,22.5
8922,7960.1,23
8923,7958.7,23.5
8924,7957.6,23.9
8925,7957,24
8926,7956.9,23.8
8927,7957.4,23.4
8928,7958.2,22.8
8929,7959.1,22.3
8930,7960,22
8931,7960.9,21.9
8932,7961.9,21.9
8933,7963,22
8934,7964,22
8935,7965,22
8936,7965.9,21.8
8937,7966.8,21.6
8938,7967.7,21.3
8939,7968.4,21.1
8940,7969,21
8941,7969.4,21.1
8942,7969.6,21.4
8943,7969.7,21.6
8944,7969.8,21.9
8945,7970,22
8946,7970.2,21.9
8947,7970.4,21.7
8948,7970.7,21.5
8949,7970.9,21.2
8950,7971,21
8951,7971.2,20.8
8952,7971.4,20.6
8953,7971.6,20.4
8954,7971.5,20.2
8955,7971,20
8956,7970,19.8
8957,7968.7,19.5
8958,7967.1,19.3
8959,7965.4,19.1
8960,7964,19
8961,7962.6,19.1
8962,7961.1,19.4
8963,7959.7,19.6
8964,7958.6,19.9
8965,7958,20
8966,7957.9,19.9
8967,7958.3,19.6
8968,7958.9,19.4
8969,7959.9,19.1
8970,7961,19
8971,7962.4,19.1
8972,7964,19.3
8973,7965.8,19.5
8974,7967.8,19.8
8975,7970,20
8976,7972.3,20.2
8977,7974.8,20.4
8978,7977.5,20.7
8979,7980.2,20.9
8980,7983,21
8981,7985.8,21
8982,7988.7,21
8983,7991.7,21
8984,7994.8,21
8985,7998,21
8986,8001.3,21.2
8987,8004.6,21.5
8988,8008.2,21.8
8989,8011.9,22
8990,8016,22
8991,8020.6,21.8
8992,8025.6,21.4
8993,8030.9,20.9
8994,8036.1,20.4
8995,8041,20
8996,8045.8,19.7
8997,8050.5,19.5
8998,8055.1,19.3
8999,8059.3,19.1
9000,8063,19
9001,8066,18.9
9002,8068.3,18.9
9003,8070.3,19
9004,8072.4,19
9005,8075,19
9006,8078,19
9007,8081.3,19
9008,8084.8,19
9009,8088.4,19
9010,8092,19
9011,8095.8,19
9012,8099.7,19
9013,8103.7,19
9014,8107.6,19
9015,8111,19
9016,8113.9,19
9017,8116.4,19
9018,8118.7,19
9019,8121.2,19
9020,8124,19
9021,8127.2,19
9022,8130.6,19
9023,8134.2,18.9
9024,8138,18.9
9025,8142,19
9026,8146.4,19.2
9027,8151.1,19.4
9028,8155.9,19.6
9029,8160.6,19.8
9030,8165,20
9031,8169.1,20
9032,8173,20
9033,8176.8,20
9034,8180.1,20
9035,8183,20
9036,8185.4,20.1
9037,8187.5,20.3
9038,8189.2,20.5
9039,8190.4,20.7
9040,8191,21
9041,8191,21.4
9042,8190.3,21.8
9043,8189.2,22.3
9044,8187.7,22.7
9045,8186,23
9046,8183.9,23.1
9047,8181.4,23.1
9048,8178.7,23.1
9049,8175.8,23
9050,8173,23
9051,8170.2,23
9052,8167.3,23.1
9053,8164.4,23.1
9054,8161.6,23.1
9055,8159,23
9056,8156.6,22.7
9057,8154.4,22.2
9058,8152.3,21.8
9059,8150.5,21.3
9060,8149,21
9061,8148,20.9
9062,8147.3,20.8
9063,8146.9,20.8
9064,8146.5,20.9
9065,8146,21
9066,8145.4,21.2
9067,8144.7,21.4
9068,8144,21.6
9069,8143.4,21.8
9070,8143,22
9071,8142.7,22
9072,8142.5,22
9073,8142.5,22
9074,8142.6,22
9075,8143,22
9076,8143.6,22.2
9077,8144.3,22.5
9078,8145.3,22.8
9079,8146.5,23
9080,8148,23
9081,8149.9,22.7
9082,8152.2,22.3
9083,8154.7,21.7
9084,8157.4,21.3
9085,8160,21
9086,8162.8,21
9087,8165.7,21.3
9088,8168.7,21.6
9089,8171.6,21.9
9090,8174,22
9091,8176.1,21.9
9092,8177.9,21.7
9093,8179.5,21.4
9094,8180.9,21.2
9095,8182,21
9096,8182.9,20.9
9097,8183.5,20.9
9098,8183.8,21
9099,8184,21
9100,8184,21
9101,8183.8,21
9102,8183.3,21
9103,8182.7,21
9104,8181.9,21
9105,8181,21
9106,8180,21
9107,8178.7,21
9108,8177.4,21.1
9109,8176.1,21.1
9110,8175,21
9111,8174,20.8
9112,8173,20.6
9113,8172.1,20.3
9114,8171.4,20.1
9115,8171,20
9116,8170.8,20.1
9117,8170.7,20.4
9118,8171,20.6
9119,8171.7,20.9
9120,8173,21
9121,8175.1,20.9
9122,8178,20.6
9123,8181.2,20.4
9124,8184.7,20.1
9125,8188,20
9126,8191.4,20.1
9127,8194.9,20.4
9128,8198.5,20.6
9129,8201.9,20.9
9130,8205,21
9131,8207.7,20.9
9132,8210.2,20.6
9133,8212.5,20.4
9134,8214.7,20.1
9135,8217,20
9136,8219.2,20.1
9137,8221.4,20.3
9138,8223.5,20.6
9139,8225.7,20.8
9140,8228,21
9141,8230.5,21
9142,8233.2,20.9
9143,8235.8,20.8
9144,8238.5,20.8
9145,8241,21
9146,8243.4,21.4
9147,8245.7,22.1
9148,8248,22.8
9149,8250.1,23.5
9150,8252,24
9151,8253.7,24.3
9152,8255.3,24.6
9153,8256.8,24.8
9154,8258,24.9
9155,8259,25
9156,8259.8,25.1
9157,8260.4,25.1
9158,8260.8,25
9159,8261,25
9160,8261,25
9161,8260.8,25
9162,8260.4,25
9163,8259.9,24.9
9164,8259.1,24.9
9165,8258,25
9166,8256.7,25.2
9167,8255.1,25.5
9168,8253.2,25.8
9169,8251.2,26
9170,8249,26
9171,8246.5,25.8
9172,8243.8,25.4
9173,8240.8,24.9
9174,8237.9,24.4
9175,8235,24
9176,8232.1,23.7
9177,8229.2,23.4
9178,8226.3,23.1
9179,8223.5,23
9180,8221,23
9181,8218.6,23.2
9182,8216.3,23.7
9183,8214.2,24.2
9184,8212.4,24.7
9185,8211,25
9186,8210,25.1
9187,8209.2,25.2
9188,8208.8,25.2
9189,8208.8,25.1
9190,8209,25
9191,8209.6,24.8
9192,8210.6,24.6
9193,8211.9,24.4
9194,8213.4,24.2
9195,8215,24
9196,8216.8,23.9
9197,8218.8,23.9
9198,8221,23.9
9199,8223.1,23.9
9200,8225,24
9201,8226.8,24.2
9202,8228.6,24.5
9203,8230.3,24.8
9204,8231.8,25
9205,8233,25
9206,8234,24.7
9207,8234.7,24.3
9208,8235.3,23.7
9209,8235.7,23.3
9210,8236,23
9211,8236.2,23
9212,8236.3,23.1
9213,8236.3,23.4
9214,8236.2,23.7
9215,8236,24
9216,8235.7,24.4
9217,8235.4,24.8
9218,8235,25.2
9219,8234.5,25.6
9220,8234,26
9221,8233.5,26.3
9222,8232.9,26.5
9223,8232.2,26.6
9224,8231.6,26.8
9225,8231,27
9226,8230.4,27.2
9227,8229.8,27.4
9228,8229.1,27.7
9229,8228.5,27.9
9230,8228,28
9231,8227.5,28.1
9232,8227.1,28.1
9233,8226.8,28
9234,8226.4,28
9235,8226,28
9236,8225.6,28
9237,8225.2,27.9
9238,8224.7,27.9
9239,8224.3,27.9
9240,8224,28
9241,8223.7,28.3
9242,8223.4,28.7
9243,8223.2,29.2
9244,8223.1,29.6
9245,8223,30
9246,8223,30.3
9247,8223.2,30.5
9248,8223.4,30.6
9249,8223.6,30.8
9250,8224,31
9251,8224.5,31.2
9252,8225,31.4
9253,8225.6,31.7
9254,8226.3,31.9
9255,8227,32
9256,8227.7,32.1
9257,8228.3,32.2
9258,8229.1,32.3
9259,8229.9,32.2
9260,8231,32
9261,8232.3,31.6
9262,8233.8,31
9263,8235.5,30.3
9264,8237.2,29.6
9265,8239,29
9266,8240.9,28.4
9267,8242.8,27.7
9268,8244.8,27.1
9269,8246.9,26.5
9270,8249,26
9271,8251.1,25.6
9272,8253.3,25.4
9273,8255.6,25.2
9274,8257.8,25
9275,8260,25
9276,8262.2,25.1
9277,8264.4,25.4
9278,8266.7,25.6
9279,8268.9,25.9
9280,8271,26
9281,8273.1,25.9
9282,8275.1,25.8
9283,8277.1,25.6
9284,8279.1,25.3
9285,8281,25
9286,8282.9,24.6
9287,8284.8,24.1
9288,8286.6,23.6
9289,8288.3,23.2
9290,8290,23
9291,8291.5,23
9292,8293,23.2
9293,8294.4,23.5
9294,8295.7,23.8
9295,8297,24
9296,8298.3,24.2
9297,8299.5,24.5
9298,8300.7,24.7
9299,8301.9,24.9
9300,8303,25
9301,8304,24.9
9302,8305,24.6
9303,8306,24.4
9304,8307,24.1
9305,8308,24
9306,8309.1,24.1
9307,8310.3,24.2
9308,8311.6,24.4
9309,8312.8,24.7
9310,8314,25
9311,8315.2,25.4
9312,8316.3,25.8
9313,8317.5,26.2
9314,8318.7,26.6
9315,8320,27
9316,8321.4,27.3
9317,8323,27.6
9318,8324.6,27.9
9319,8326.2,28
9320,8328,28
9321,8329.9,27.8
9322,8331.9,27.4
9323,8334,26.9
9324,8336,26.4
9325,8338,26
9326,8339.9,25.6
9327,8341.9,25.2
9328,8343.7,24.7
9329,8345.5,24.3
9330,8347,24
9331,8348.4,23.7
9332,8349.6,23.5
9333,8350.7,23.4
9334,8351.5,23.2
9335,8352,23
9336,8352.1,22.8
9337,8351.9,22.5
9338,8351.4,22.3
9339,8350.8,22.1
9340,8350,22
9341,8349.1,22.1
9342,8348,22.2
9343,8346.7,22.4
9344,8345.4,22.7
9345,8344,23
9346,8342.5,23.4
9347,8340.9,23.9
9348,8339.2,24.4
9349,8337.6,24.8
9350,8336,25
9351,8334.6,24.8
9352,8333.2,24.4
