target_year,curve_uncert,offset_14c_age,measurement_error,offset_magnitude,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
6852,17,5982.020928,24.53423477,-4.996589548,1,1,84,149,NA,NA
6856,17,6035.053254,18.16197201,24.47884104,1,1,78,136,NA,NA
6857,17,6042.240385,33.39704906,28.58311383,1,1,97,195,NA,NA
6858,16.9,6049.629132,19.7646135,40.06649039,1,1,74,155,NA,NA
6858,16.9,6046.227196,31.72438082,18.91838771,1,1,96,187,NA,NA
6858,16.9,5977.111941,34.26819836,-30.66363358,0,1,106,206,4,NA
6859,16.9,5951.368305,12.65178089,-46.63207172,0,0,45,109,69,12
6862,17.4,5984.230723,28.29662385,-17.52235938,0,1,93,170,7,NA
6864,17.8,6002.26236,30.14777753,-33.20684794,1,1,91,184,NA,NA
6864,17.8,5983.318626,25.03345416,-5.785816559,0,1,88,151,10,NA
6865,18,6028.389011,13.43777485,19.02591945,1,1,67,131,NA,NA
6866,18,6062.81148,29.92865893,-0.581878377,1,1,95,194,NA,NA
6867,18,6053.729063,16.2234196,21.46165504,0,1,60,133,18,NA
6868,18,6041.803334,10.76561197,6.095090555,1,1,70,113,NA,NA
6869,18,6034.115746,9.09192238,6.145301647,1,1,64,118,NA,NA
6870,18,6008.641348,27.73389571,24.04467957,1,1,93,169,NA,NA
6873,18.7,6074.611839,14.51397141,41.1243472,0,0,56,115,23,6
6874,18.9,6043.297066,16.79672866,20.88828515,0,1,73,134,3,NA
6876,18.9,6011.734858,33.86316103,22.23750178,1,1,99,185,NA,NA
6876,18.9,6010.525964,18.91075221,-3.022875474,1,1,74,151,NA,NA
6877,18.7,6003.104346,25.04730117,-29.19167129,1,1,84,170,NA,NA
6878,18.4,6058.59107,11.28692449,36.38963497,0,1,48,111,15,NA
6881,17.9,6014.713338,24.42174333,30.63563397,1,1,86,157,NA,NA
6882,17.9,6011.281517,21.51939201,-15.56676589,1,1,83,153,NA,NA
6883,18,6016.246949,19.39784482,-15.96412589,1,1,75,147,NA,NA
6883,18,6026.892741,14.3739138,5.485072872,1,1,66,134,NA,NA
6884,18,5966.541981,15.38197769,-48.52310976,0,0,56,124,45,4
6885,18,5996.25917,16.46626591,-40.43911789,0,1,68,130,5,NA
6888,18,6080.142891,8.100099229,37.61793026,0,0,56,97,11,3
6888,18,6047.375846,20.93998117,-4.407106107,1,1,77,163,NA,NA
6889,18,6028.875273,34.13337917,11.29615111,1,1,103,198,NA,NA
6891,18,6028.997018,18.85937091,-27.249693099999998,1,1,76,143,NA,NA
6892,18,6033.858948,9.221936706,-6.697605224,1,1,64,119,NA,NA
6894,18,5997.774407,9.309320272,-42.42016887,0,0,60,108,40,4
6896,18,6063.008752,19.74238888,25.83500419,1,1,63,144,NA,NA
6896,18,6024.772533,9.527297414,-35.802664,0,1,61,130,2,NA
6897,18,6028.891721,16.83239516,-43.0044218,1,1,73,137,NA,NA
6898,18,5994.417286,34.50303343,-37.94828753,0,1,100,194,11,NA
6899,18,6047.255853,15.09066469,7.971699093,1,1,61,121,NA,NA
6899,18,5998.087163,32.99310285,-46.37917639,0,1,96,192,13,NA
6901,18,6079.039436,9.662011133,27.9963712,1,1,55,99,NA,NA
6902,17.9,6035.704577,15.36051914,-16.64149156,1,1,75,133,NA,NA
6903,17.9,6022.990431,14.01093805,-21.71806018,0,1,65,142,9,NA
6906,18.3,6023.060651,27.18021928,-2.602631203,0,1,95,161,6,NA
6906,18.3,6021.491376,32.68210046,-34.9594865,0,1,98,185,6,NA
6906,18.3,6039.102698,10.59492371,-34.28521473,0,1,73,115,1,NA
6907,18.8,6047.119021,21.44374789,-6.274462887,1,1,78,158,NA,NA
6908,19.3,6092.018016,27.85075259,23.29037054,1,1,91,197,NA,NA
6908,19.3,6067.917651,10.15169534,5.710482132,1,1,47,105,NA,NA
6910,20,6072.480517,8.860644126,-3.340003965,1,1,49,98,NA,NA
6910,20,6081.501283,18.25528077,32.50745698,1,1,62,134,NA,NA
6910,20,6090.084716,15.1386655,44.38784968,1,1,67,121,NA,NA
6910,20,6035.225851,22.74669413,-22.52507478,0,1,87,153,5,NA
6911,20,6104.866139,33.09176297,33.07443219,1,1,106,257,NA,NA
6911,20,5989.32068,30.41415895,-22.62409285,0,0,98,178,27,8
6913,19.5,6078.00531,11.55069829,19.18060265,1,1,57,103,NA,NA
6913,19.5,6051.430336,13.80046854,-4.304201505,1,1,59,123,NA,NA
6913,19.5,6039.415617,31.39900577,-18.61631242,1,1,95,186,NA,NA
6913,19.5,6061.984423,17.02642109,-12.53921846,1,1,56,132,NA,NA
6914,19.2,6079.889648,31.14017453,32.4499594,1,1,94,202,NA,NA
6914,19.2,6093.432393,9.843447599,26.82393789,0,1,52,109,24,NA
6915,19,6079.470044,9.305965715,-4.470562679,1,1,56,99,NA,NA
6916,18.8,6091.64164,32.28329046,-0.931809982,1,1,102,232,NA,NA
6919,18.1,6077.45487,26.75512069,35.46957225,1,1,84,175,NA,NA
6920,18,6114.361315,23.64457986,20.37781787,0,1,74,193,25,NA
6923,18.5,6016.953037,27.72631845,-23.20147802,0,1,93,168,28,NA
6925,19,6071.66111,15.61193113,44.95856913,1,1,56,127,NA,NA
6930,20,6089.258527,33.50365609,9.612754406,1,1,100,241,NA,NA
6932,19.3,6047.076625,11.89318172,-6.968276529,1,1,57,117,NA,NA
6933,18.7,6045.042769,9.527632336,4.169668793,1,1,59,111,NA,NA
6934,18.3,6048.744217,24.01101173,-36.01404093,1,1,82,168,NA,NA
6935,18,6093.69434,30.93798132,49.84601359,1,1,95,225,NA,NA
6936,18,6078.094335,17.3335028,11.4945495,1,1,63,126,NA,NA
6937,18.2,6051.502135,24.91012766,-21.94173136,1,1,80,173,NA,NA
6939,18.8,5999.585672,8.251383877,-47.96060028,0,0,64,103,60,49
6941,19,6135.746344,20.07967583,49.61491255,0,0,91,188,13,5
6945,19,6057.072288,19.54718228,-18.10740919,1,1,63,147,NA,NA
6946,19.1,6094.936417,28.98202482,4.60603321,1,1,98,215,NA,NA
6946,19.1,6141.547139,28.87187841,28.52802961,0,0,119,211,9,1
6947,19.3,6039.842475,8.009063086,-43.7045526,0,0,65,113,10,2
6947,19.3,6043.79278,14.53341216,-46.49000205,0,1,72,125,7,NA
6952,20.5,6163.214178,18.74312626,46.92684191,0,0,103,176,47,32
6954,20.9,6108.38186,32.5310541,42.54298746,1,1,113,246,NA,NA
6954,20.9,6037.812866,29.67463243,-38.34040395,0,1,97,179,15,NA
6956,20.9,6107.42166,8.469958481,-5.2390764,1,1,46,107,NA,NA
6956,20.9,6107.83223,8.868717992,1.784275705,1,1,46,112,NA,NA
6956,20.9,6108.598459,30.74864562,4.583660094,1,1,103,243,NA,NA
6958,20.4,6083.186437,16.61611409,-10.53121085,1,1,60,125,NA,NA
6963,20.5,6050.224931,25.64452276,-24.61595822,0,1,82,171,17,NA
6963,20.5,6082.351014,34.28546709,-12.56593883,1,1,101,234,NA,NA
6964,20.8,6143.856215,11.6613698,31.78549104,0,1,87,182,16,NA
6968,21.8,6139.635733,28.57055184,-6.187423319,1,1,116,212,NA,NA
6968,21.8,6064.951654,24.4878456,18.37094573,0,1,72,161,12,NA
6970,22,6088.948089,22.22910116,-45.20446085,1,1,82,149,NA,NA
6970,22,6124.231323,24.72705851,21.51551982,1,1,84,217,NA,NA
6971,21.8,6114.172895,16.09535543,-7.764907065,1,1,56,151,NA,NA
6973,20.9,6099.590812,27.23422538,-8.974933159,1,1,92,201,NA,NA
6973,20.9,6136.325363,23.14710225,18.12528714,1,1,103,198,NA,NA
6974,20.4,6168.593198,32.74698822,-1.037970837,0,1,125,203,28,NA
6979,19.1,6113.876686,20.88299757,19.65339012,1,1,71,182,NA,NA
6980,19,6099.057996,27.83724018,-5.168552371,1,1,90,214,NA,NA
6987,19.7,6110.422629,30.13813284,-44.64294848,1,1,101,231,NA,NA
6987,19.7,6092.080965,14.62468529,-13.58119708,1,1,66,119,NA,NA
6991,18.9,6098.485981,18.66934318,-34.73824908,1,1,64,133,NA,NA
6991,18.9,6141.699149,15.72708696,9.898260725,1,1,95,184,NA,NA
6994,18.9,6162.915872,23.70199748,25.33848218,0,1,119,181,4,NA
6994,18.9,6067.762768,20.43062153,-49.24088982,0,0,64,144,41,4
6995,19,6133.521392,8.677092592,-19.08587019,1,1,72,138,NA,NA
6995,19,6104.065265,24.79276228,9.505644487,1,1,79,186,NA,NA
6996,19.2,6098.628123,16.99029528,-37.09700124,0,1,62,128,1,NA
6999,19.9,6149.576568,22.3070542,12.19911047,1,1,111,192,NA,NA
7001,19.9,6168.046238,19.79663983,15.81162433,0,1,109,170,2,NA
7001,19.9,6107.579117,18.82191883,-12.50903187,0,1,60,150,4,NA
7002,19.7,6163.475148,16.28119979,39.66666623,1,1,99,170,NA,NA
7003,19.4,6104.252675,31.95961064,-22.76295007,1,1,104,245,NA,NA
7005,19,6159.699741,21.47808927,32.44177559,1,1,109,184,NA,NA
7006,18.9,6162.341621,25.54943897,-15.40886927,1,1,121,190,NA,NA
7007,18.9,6119.612834,21.58649644,-22.3542115,0,1,71,199,3,NA
7009,18.9,6189.347355,31.39431507,-13.58301318,0,1,103,198,11,NA
7010,19,6115.349443,23.8642861,-22.88149451,0,1,78,204,5,NA
7011,19.1,6179.074208,23.69501682,35.27522162,0,1,99,169,4,NA
7011,19.1,6174.14394,25.81111279,26.58745865,1,1,109,176,NA,NA
7014,19.8,6149.68587,29.23498251,37.4512895,1,1,125,203,NA,NA
7014,19.8,6212.072552,31.44490224,-3.022585949,0,1,111,203,6,NA
7015,20,6176.976363,25.11771981,-20.36144875,1,1,103,172,NA,NA
7015,20,6178.707578,16.31580823,24.12340539,1,1,92,148,NA,NA
7016,20.2,6150.270144,19.44558387,-20.7753276,1,1,109,190,NA,NA
7016,20.2,6112.014554,21.15515072,-29.02686291,0,1,70,175,15,NA
7016,20.2,6196.401875,22.85672075,35.98621641,0,1,92,165,7,NA
7017,20.5,6136.04416,22.8383498,-45.33005909,1,1,102,197,NA,NA
7018,20.7,6159.636499,17.0344262,-14.25708162,1,1,108,178,NA,NA
7019,20.9,6163.506841,11.8697078,-11.44156195,1,1,96,164,NA,NA
7021,20.9,6174.577066,19.53041007,-24.02884192,1,1,101,161,NA,NA
7021,20.9,6206.501168,31.28908802,-3.54519391,1,1,108,210,NA,NA
7022,20.7,6210.95434,32.56883242,13.41526201,1,1,111,213,NA,NA
7022,20.7,6213.014774,25.5910465,2.29422783,1,1,104,187,NA,NA
7024,20.2,6131.816299,18.32562248,-36.86879266,0,1,77,180,14,NA
7024,20.2,6188.531154,27.11330809,25.53684392,1,1,101,176,NA,NA
7024,20.2,6238.314378,23.9362074,47.50409399,0,1,91,183,52,NA
7025,20,6214.133286,17.75417065,20.38714036,1,1,90,164,NA,NA
7025,20,6197.686693,16.11362229,4.341085372,1,1,78,143,NA,NA
7025,20,6190.995528,10.91857938,-4.874361306,1,1,84,130,NA,NA
7026,19.8,6207.586934,29.06789811,28.5619135,1,1,108,196,NA,NA
7028,19.3,6157.845566,16.02823811,-3.52483131,1,1,104,179,NA,NA
7030,19,6202.024459,23.53909206,28.16621021,1,1,95,171,NA,NA
7030,19,6175.152232,25.93222654,-18.50081405,1,1,109,176,NA,NA
7031,18.9,6150.104926,25.69665002,-46.91671582,0,1,117,203,2,NA
7031,18.9,6248.426419,25.43223037,47.88589987,0,1,73,184,126,NA
7032,18.9,6118.602687,33.88057026,-36.65741915,0,1,117,246,11,NA
7034,19,6192.501748,8.747143076,10.61256272,1,1,80,130,NA,NA
7035,19,6160.096652,10.59799937,-32.30829821,0,1,98,169,6,NA
7036,19,6135.42223,19.88296372,-39.4608092,0,1,90,188,20,NA
7037,19,6139.042478,24.67108098,-34.52189607,0,1,108,199,16,NA
7039,19,6190.961373,11.18092479,28.60707892,1,1,84,130,NA,NA
7039,19,6165.410576,12.74662542,-5.949121527,0,1,98,165,1,NA
7039,19,6157.918728,24.07441841,-38.94304123,0,1,116,198,2,NA
7040,19,6194.201026,24.47849625,36.88304625,1,1,96,169,NA,NA
7046,19.1,6171.273364,31.69621454,-9.387526428,1,1,118,202,NA,NA
7046,19.1,6258.005741,34.04161925,27.48036114,0,1,83,202,113,NA
7046,19.1,6195.814579,33.82569645,-3.471751069,1,1,107,214,NA,NA
7046,19.1,6186.262888,8.89536006,14.07835674,1,1,84,130,NA,NA
7047,19.3,6165.166158,30.62220823,11.12785498,1,1,116,201,NA,NA
7047,19.3,6194.529681,33.30360516,44.84523148,1,1,106,207,NA,NA
7051,20.2,6116.843062,13.56976758,-36.63173153,0,0,54,139,54,2
7052,20.5,6175.594137,34.68254251,30.15014587,1,1,118,207,NA,NA
7062,19.5,6155.290223,19.08373822,-2.83688223,1,1,106,185,NA,NA
7062,19.5,6173.723109,8.6307179,0.128261629,1,1,90,146,NA,NA
7065,19,6223.592089,17.74312579,41.90607404,0,1,98,168,4,NA
7068,19.6,6118.781992,28.86506499,-47.01675088,0,1,99,237,54,NA
7069,19.9,6182.227241,11.80195678,-7.875062176,1,1,94,141,NA,NA
7074,19.2,6181.212993,16.88574525,-13.89938039,1,1,88,147,NA,NA
7074,19.2,6207.200596,8.935569225,29.64451122,1,1,71,127,NA,NA
7076,18.9,6236.553111,15.56790845,23.44000707,0,1,69,165,4,NA
7076,18.9,6193.274076,33.08971919,35.13535208,1,1,107,207,NA,NA
7077,18.9,6143.850508,31.19290232,-18.93760338,0,1,127,210,10,NA
7077,18.9,6148.472801,12.65031565,-13.73899619,0,0,93,179,12,1
7078,18.9,6211.2248,33.19465062,4.327037907,1,1,114,218,NA,NA
7079,18.9,6133.296511,8.079856971,-49.2742331,0,0,71,137,51,14
7079,18.9,6169.264566,26.79825345,25.31245281,1,1,118,183,NA,NA
7080,19,6179.764139,24.63876529,-36.81755841,1,1,101,169,NA,NA
7081,19.2,6172.046924,19.16918732,-25.96103817,0,1,101,166,4,NA
7082,19.5,6213.898495,31.70057121,-0.703076995,1,1,111,204,NA,NA
7085,20,6214.975501,10.76518001,8.519867156,1,1,77,147,NA,NA
7088,18.7,6254.544581,24.24761893,40.09489717,0,1,62,163,72,NA
7089,18.3,6240.51018,33.66458093,-10.1745157,1,1,116,212,NA,NA
7090,18,6221.009946,29.2983526,-14.4974109,1,1,115,205,NA,NA
7090,18,6186.300047,24.89569391,-17.04384934,1,1,101,170,NA,NA
7091,18,6204.655677,28.79856394,-15.76205287,1,1,102,202,NA,NA
7095,19,6160.838362,32.44594659,-31.82622273,0,1,126,202,11,NA
7095,19,6159.526648,24.07090247,-16.55379999,0,1,118,197,14,NA
7096,19.4,6213.345865,34.04971318,14.62090383,1,1,114,221,NA,NA
7097,19.8,6136.57411,31.59956635,-27.59522162,0,1,121,220,22,NA
7098,20.3,6170.438643,27.31191935,-41.75271513,1,1,117,183,NA,NA
7098,20.3,6173.687723,19.15638606,-39.94965144,0,1,96,165,7,NA
7100,21,6202.859489,25.3355415,-1.637302455,1,1,96,178,NA,NA
7101,21.1,6205.612939,33.734475,-13.19955259,1,1,110,216,NA,NA
7101,21.1,6150.002221,9.600775396,-32.8371777,0,1,82,175,18,NA
7103,21.1,6185.552206,26.80322793,-20.59947497,1,1,102,176,NA,NA
7104,21,6180.929869,17.2247957,-37.27364077,1,1,83,147,NA,NA
7106,21,6159.854804,29.50969904,-36.80067095,1,1,132,200,NA,NA
7107,21,6175.170651,9.500798846,-29.35512168,1,1,93,146,NA,NA
7108,21,6194.417483,11.61733077,36.72517554,1,1,81,131,NA,NA
7110,21,6140.902763,34.41825338,-21.7464867,0,1,131,220,6,NA
7110,21,6192.395732,31.16056609,-46.10699785,1,1,105,199,NA,NA
7112,21.1,6170.55142,11.39266231,-20.47128272,1,1,99,159,NA,NA
7113,21.1,6142.842847,19.87393345,-34.62055142,0,1,107,189,7,NA
7114,21.1,6150.90059,17.76953885,-18.74038926,1,1,105,186,NA,NA
7115,21,6158.092355,12.34363318,-32.07483073,1,1,96,173,NA,NA
7117,20.3,6189.821752,11.94358817,12.95742509,1,1,84,132,NA,NA
7120,19,6140.328033,12.21610863,-42.10443068,0,1,89,168,3,NA
7120,19,6121.810338,33.32393748,7.297097868,0,1,119,247,1,NA
7121,18.7,6203.846423,31.76043898,39.75870551,1,1,107,211,NA,NA
7121,18.7,6088.569291,24.96972548,-49.60216142,0,0,82,171,134,8
7121,18.7,6119.545933,31.64970634,-1.514015254,0,1,113,239,1,NA
7122,18.4,6127.825956,23.63435131,-33.24249268,0,1,84,212,7,NA
7122,18.4,6167.186874,24.31405106,30.87390247,1,1,111,180,NA,NA
7122,18.4,6170.821404,31.61619907,-48.05701065,1,1,120,202,NA,NA
7123,18.1,6158.85955,11.29203829,-23.56025791,1,1,102,171,NA,NA
7129,19.7,6189.375538,13.6838714,18.79797319,0,1,86,137,9,NA
7130,20,6160.231797,22.3603489,-31.14287464,1,1,116,186,NA,NA
7130,20,6136.710142,34.82722775,-19.97780961,1,1,126,233,NA,NA
7132,19.8,6178.906592,8.55304479,21.38881204,0,1,86,142,6,NA
7133,19.5,6174.94029,30.88146736,-1.148309535,0,1,109,193,3,NA
7135,19,6200.872116,18.29661043,47.28902632,0,0,85,147,17,1
7135,19,6149.191313,28.31605611,13.62087242,1,1,126,204,NA,NA
7136,18.8,6197.828265,27.39649196,47.38103955,0,1,97,189,15,NA
7137,18.5,6139.53777,34.20783586,-3.682074882,1,1,130,221,NA,NA
7139,18,6184.648174,28.21634769,15.99049552,0,1,103,180,16,NA
7139,18,6125.708699,18.60297075,-20.96768103,1,1,70,181,NA,NA
7140,18,6140.213107,9.098127254,-0.462776166,1,1,69,159,NA,NA
7140,18,6179.991503,27.17886159,46.12419258,0,1,103,178,14,NA
7141,18.2,6120.601545,16.99332685,-28.15847057,1,1,65,168,NA,NA
7146,20.3,6160.173363,20.78687588,29.9687491,1,1,114,181,NA,NA
7147,20.6,6117.799072,18.19752854,-22.37194809,1,1,65,177,NA,NA
7148,20.8,6131.297428,28.99667601,-25.90312106,1,1,107,220,NA,NA
7149,20.9,6192.940609,20.1105829,42.66103161,0,1,87,152,29,NA
7150,21,6117.831719,20.11199475,-29.2168933,1,1,68,183,NA,NA
7151,20.9,6081.676709,31.04520992,-48.81849536,0,1,93,207,165,NA
7151,20.9,6099.680859,12.98400354,-48.75860026,0,0,53,118,157,1
7153,20.4,6155.394346,27.74091156,45.26852912,1,1,123,199,NA,NA
7154,20.2,6187.64979,16.17565547,18.55345624,0,1,86,143,34,NA
7155,20,6143.851121,30.53714924,-43.09347183,1,1,126,209,NA,NA
7155,20,6172.129221,16.45683918,-16.16826346,1,1,96,165,NA,NA
7157,19.8,6175.077777,26.19937245,40.88939433,0,1,109,177,1,NA
7158,19.8,6239.732007,10.16096586,45.75721431,1,1,44,135,NA,NA
7160,20,6232.163515,17.97435638,-0.84573878,1,1,82,170,NA,NA
7160,20,6247.133316,11.83426956,40.66974299,0,1,43,121,1,NA
7165,22,6220.079847,21.10017318,-14.27972754,1,1,98,180,NA,NA
7166,22.3,6291.906143,32.12797085,-46.47682873,0,1,71,130,1,NA
7168,22.8,6247.292336,27.43238866,10.65181333,1,1,87,192,NA,NA
7168,22.8,6330.185873,14.30685612,41.20413077,0,1,44,106,6,NA
7173,22.4,6264.629851,26.42121548,-5.697967857,1,1,59,142,NA,NA
7173,22.4,6341.328019,22.83382026,24.80808401,0,1,65,118,2,NA
7175,22,6351.154211,24.4243165,0.309663103,0,1,66,123,6,NA
7175,22,6276.0984,25.92078423,-8.740565483,0,1,61,103,1,NA
7176,21.9,6260.680553,22.60559871,-47.01373025,0,1,53,134,5,NA
7176,21.9,6375.094119,31.8318159,38.12404259,0,1,73,173,84,NA
7178,21.8,6274.17186,12.31342897,-37.3675386,0,1,51,93,6,NA
7178,21.8,6290.714354,13.48997658,-44.57241131,1,1,54,94,NA,NA
7179,21.9,6258.13548,13.39676814,-35.59467096,0,1,39,88,11,NA
7179,21.9,6292.828437,9.392694757,-20.51084649,1,1,51,90,NA,NA
7181,22.3,6247.292871,28.8440765,-16.05347418,0,1,90,201,6,NA
7182,22.6,6369.203087,11.97429895,45.37910752,0,1,41,80,87,NA
7183,23,6312.426262,31.47692686,-36.2356747,1,1,65,145,NA,NA
7188,26,6315.093549,8.418134771,-3.655690281,1,1,39,79,NA,NA
7188,26,6329.026332,23.33269958,-11.13955665,1,1,62,126,NA,NA
7192,27.3,6269.825669,26.35512765,-40.6603772,0,1,58,130,10,NA
7192,27.3,6356.738154,24.47846338,4.089728417,0,1,57,120,66,NA
7192,27.3,6360.210793,16.31646963,47.02559628,0,1,47,92,71,NA
7194,27.2,6240.993844,33.12172948,-46.09783315,0,1,114,212,6,NA
7194,27.2,6268.887462,8.546276979,-40.40906376,0,1,45,84,13,NA
7196,26.7,6335.844587,21.79168051,20.20528847,1,1,66,115,NA,NA
7199,25.4,6314.419221,33.02833356,28.63598606,1,1,77,144,NA,NA
7200,25,6265.822516,32.57551219,-21.10927948,1,1,71,178,NA,NA
7202,24.2,6267.312023,14.18580235,-19.63409102,0,1,46,94,5,NA
7203,23.7,6296.06531,14.19960285,24.36677194,1,1,54,91,NA,NA
7203,23.7,6303.194481,19.30183769,13.26205882,1,1,56,101,NA,NA
7203,23.7,6261.122642,28.50503302,-13.28762621,1,1,65,168,NA,NA
7204,23.3,6327.353784,30.30268215,33.82925354,1,1,76,143,NA,NA
7206,22.7,6301.283009,26.11875063,7.919456065,1,1,60,109,NA,NA
7207,22.5,6291.766655,28.63700888,-21.80004008,1,1,65,110,NA,NA
7210,22,6262.855307,12.28877065,-15.5016958,1,1,39,88,NA,NA
7211,21.8,6288.284526,33.83201957,11.72579201,1,1,75,152,NA,NA
7212,21.6,6304.326336,16.37774618,42.10993154,0,1,53,93,3,NA
7213,21.3,6314.806411,28.1216885,-22.29502662,0,1,63,134,3,NA
7216,21,6323.332164,19.13119346,8.782850346,0,1,51,123,12,NA
7218,21,6208.951334,19.9241626,-48.45720192,0,1,88,170,55,NA
7219,21,6251.667077,11.77391589,-12.375971,1,1,42,98,NA,NA
7219,21,6250.428772,26.35083595,4.491080623,1,1,70,185,NA,NA
7220,21,6216.76863,12.73570502,-33.49240145,0,1,79,152,55,NA
7222,20.7,6215.632752,23.92499714,-37.83203857,0,1,101,185,56,NA
7222,20.7,6222.359205,8.432662679,-41.2979187,1,1,78,147,NA,NA
7224,20.3,6258.228895,11.48750249,-2.189215505,1,1,39,79,NA,NA
7225,20,6229.439112,15.39020957,-15.35277718,1,1,85,162,NA,NA
7226,19.6,6314.455973,32.80105193,30.11615346,0,1,75,144,11,NA
7226,19.6,6263.080829,26.62393102,-17.34718876,1,1,60,150,NA,NA
7229,18.3,6199.795289,26.29461299,-47.66799803,0,1,95,188,68,NA
7230,18,6211.033046,8.3896576,-31.93851004,0,0,72,126,66,63
7231,17.9,6252.346871,13.86916557,13.26835153,1,1,41,108,NA,NA
7232,17.8,6282.281351,26.8862233,33.4301092,1,1,70,105,NA,NA
7232,17.8,6204.099617,33.99475775,5.736348918,0,1,109,214,70,NA
7233,17.8,6225.485718,19.16602637,-26.11863618,1,1,97,173,NA,NA
7240,19,6291.573881,21.91346702,-6.443550601,0,1,64,95,1,NA
7241,19.2,6214.010493,15.00379355,-38.51140817,0,0,84,159,76,1
7243,19.7,6242.597974,8.995598886,-25.02329415,1,1,38,118,NA,NA
7243,19.7,6315.05412,16.49965681,24.40943662,0,1,47,101,6,NA
7243,19.7,6281.866467,32.53965803,-14.82346891,1,1,73,157,NA,NA
7243,19.7,6238.123993,32.55241575,-29.00748255,1,1,115,215,NA,NA
7244,19.9,6301.269032,11.52257799,25.10975564,0,1,48,91,3,NA
7244,19.9,6285.073113,15.31367575,11.89008921,1,1,66,91,NA,NA
7245,20,6285.07011,19.1986251,8.491595113,1,1,65,92,NA,NA
7245,20,6302.064779,28.6264225,-29.96220835,1,1,63,120,NA,NA
7248,19.6,6285.894158,15.13669481,-5.126337311,1,1,65,92,NA,NA
7248,19.6,6276.302837,11.21039402,14.06390476,1,1,55,92,NA,NA
7249,19.3,6321.814606,34.58365105,42.75372492,1,1,79,150,NA,NA
7251,18.6,6338.245125,22.02243704,27.49356448,0,1,60,115,1,NA
7252,18.1,6306.131286,32.71689636,37.72731149,1,1,73,140,NA,NA
7252,18.1,6221.860567,32.77943152,-23.7125078,0,1,121,217,12,NA
7252,18.1,6284.223028,9.89738795,0.364363915,1,1,57,90,NA,NA
7253,17.6,6271.854177,10.68088437,-47.10998703,0,1,48,93,4,NA
7253,17.6,6292.56104,8.330959223,3.176568495,1,1,49,89,NA,NA
7255,17,6375.076845,34.12633768,24.61531358,0,1,74,180,5,NA
7259,17.8,6309.008465,22.20129226,-10.28760471,1,1,54,109,NA,NA
7260,18,6275.119904,17.73965538,-49.30248065,0,0,54,93,9,5
7261,18.2,6378.107153,24.36523127,26.31466035,0,1,55,137,5,NA
7261,18.2,6348.104482,31.4071646,-35.17768332,1,1,71,159,NA,NA
7261,18.2,6324.045767,24.13817623,-16.47827609,1,1,58,130,NA,NA
7264,18.9,6335.821762,33.17462755,14.50569627,1,1,83,159,NA,NA
7266,18.9,6358.58555,27.857528339999998,-6.975338096,1,1,62,143,NA,NA
7267,18.7,6403.162659,10.35116932,34.57111372,0,0,62,106,13,1
7267,18.7,6317.026995,14.52362091,-32.45655086,0,1,44,100,3,NA
7273,17.9,6369.147549,18.14831415,-3.13039599,1,1,46,101,NA,NA
7275,18,6375.216281,14.79370228,17.27702108,1,1,44,90,NA,NA
7276,18.1,6341.771419,34.6484226,-31.57420894,1,1,79,165,NA,NA
7278,18.6,6370.932659,18.6206793,-18.48922751,1,1,45,102,NA,NA
7280,19,6306.035024,28.01802117,-26.07629404,0,1,60,126,18,NA
7283,19.7,6405.299477,19.66755476,-14.4839565,1,1,73,131,NA,NA
7288,20.1,6440.118187,12.25319511,45.11558439,0,0,58,103,40,33
7289,20.1,6410.756875,11.92232768,18.8092882,1,1,56,122,NA,NA
7289,20.1,6388.70652,24.84902367,-26.81989325,1,1,62,141,NA,NA
7292,19.7,6342.206942,32.25005866,-48.494149,1,1,77,155,NA,NA
7292,19.7,6335.970584,23.35227262,-17.53247844,0,1,65,120,8,NA
7292,19.7,6357.240889,23.0871796,-34.06612675,1,1,54,117,NA,NA
7294,19.2,6304.073867,25.47577214,-35.48370781,0,0,57,111,33,21
7297,18.6,6393.079188,14.37927404,-5.962153478,1,1,49,99,NA,NA
7298,18.3,6431.474801,15.92872316,45.81446834,0,0,62,113,25,13
7299,18.1,6374.031033,24.01670372,-28.60635715,1,1,54,132,NA,NA
7299,18.1,6410.640162,22.28742128,6.604289403,1,1,87,134,NA,NA
7300,18,6338.05256,11.44649589,-45.72235027,0,1,45,96,25,NA
7303,17.9,6402.336181,10.24605859,20.3570599,0,1,59,105,2,NA
7303,17.9,6386.161321,20.0985599,-7.604814484,1,1,53,116,NA,NA
7304,17.9,6448.660822,22.97371614,23.01952504,0,0,63,106,26,15
7305,18,6354.773701,32.96554463,-47.59764923,1,1,74,166,NA,NA
7306,18.2,6370.668766,26.91853443,-14.84306329,1,1,58,146,NA,NA
7309,18.8,6371.634247,18.95719922,-5.295648216,1,1,46,105,NA,NA
7311,19.1,6384.126571,14.83288215,-41.17964266,1,1,45,91,NA,NA
7312,19.1,6331.425593,25.27723882,-20.06423951,0,1,68,130,32,NA
7314,19.1,6430.424186,24.01149281,39.68516306,0,1,76,134,8,NA
7316,18.8,6383.743734,8.229258802,-19.08553443,1,1,38,69,NA,NA
