"","sim_number","oxcal_target","agreement_model","SimNumber","Targets","Span","Samples","Phases","Errors","OffsetVaria","model_run","accuracy_68","accuracy_95","precision_68","precision_95","off_target_68","off_target_95","Offset"
"4904",2452,"TSB2408",91.9,2452,3170,167,12,1,27,14.8681412798532,1,0,1,64,111,4,0,0
"4905",2453,"TEB6664",101.1,2453,3033,25,11,1,11,4.85981864406518,1,1,1,57.5,104.5,0,0,0
"4906",2453,"TSB6716",101.1,2453,3033,25,11,1,11,4.85981864406518,1,1,1,51,100,0,0,0
"4907",2454,"TEB9682",88.5,2454,8060,187,7,1,21,26.4428757478527,1,1,1,111.5,233.5,0,0,0
"4908",2454,"TSB9716",88.5,2454,8060,187,7,1,21,26.4428757478527,1,1,1,128.5,247,0,0,0
"4909",2455,"TEB4965",142.1,2455,11304,84,31,1,23,23.9874965386582,1,1,1,39,76.5,0,0,0
"4910",2455,"TSB5138",142.1,2455,11304,84,31,1,23,23.9874965386582,1,1,1,66,172.5,0,0,0
"4911",2456,"TEB9789",93.85,2456,6714,77,5,1,8,3.31674262591591,1,1,1,50.5,117,0,0,0
"4912",2456,"TSB9924",93.85,2456,6714,77,5,1,8,3.31674262591591,1,0,1,57.5,121.5,4.5,0,0
"4913",2457,"TEB7628",118.25,2457,637,111,24,1,23,8.33369060765346,1,1,1,50,89,0,0,0
"4914",2457,"TSB7704",118.25,2457,637,111,24,1,23,8.33369060765346,1,0,1,31,83,1.5,0,0
"4915",2458,"TEB2069",99.95,2458,10917,73,17,1,20,1.39501509602088,1,1,1,57,103.5,0,0,0
"4916",2458,"TSB2152",99.95,2458,10917,73,17,1,20,1.39501509602088,1,1,1,34.5,63,0,0,0
"4917",2459,"TEB6145",99.15,2459,4121,79,5,1,11,3.14426325787208,1,0,1,88,169,0.5,0,0
"4918",2459,"TSB6215",99.15,2459,4121,79,5,1,11,3.14426325787208,1,0,0,47,82,8,3,0
"4919",2460,"TEB11323",91.7,2460,4214,82,15,1,16,2.03191563679627,1,1,1,48.5,101.5,0,0,0
"4920",2460,"TSB11374",91.7,2460,4214,82,15,1,16,2.03191563679627,1,1,1,44.5,72,0,0,0
"4921",2461,"TEB3380",103.65,2461,8280,37,16,1,11,22.4275840012417,1,0,1,31,65.5,10,0,0
"4922",2461,"TSB3468",103.65,2461,8280,37,16,1,11,22.4275840012417,1,0,0,38.5,60,12,3.5,0
"4923",2462,"TEB11811",77.7,2462,6232,177,23,1,15,23.0049232826035,1,1,1,46,103,0,0,0
"4924",2462,"TSB11961",77.7,2462,6232,177,23,1,15,23.0049232826035,1,0,0,65,114.5,15,7.5,0
"4925",2463,"TEB1553",84.7,2463,4816,100,38,1,15,7.3580152758297,1,1,1,65,142.5,0,0,0
"4926",2463,"TSB1722",84.7,2463,4816,100,38,1,15,7.3580152758297,1,1,1,24.5,54.5,0,0,0
"4927",2464,"TEB3976",71.3,2464,5034,40,28,1,8,15.5823469764006,1,1,1,39.5,86,0,0,0
"4928",2464,"TSB4058",71.3,2464,5034,40,28,1,8,15.5823469764006,1,1,1,49.5,95.5,0,0,0
"4929",2465,"TEB3954",77.2,2465,9296,119,17,1,22,12.9063617828516,1,0,1,47.5,79.5,2.5,0,0
"4930",2465,"TSB4019",77.2,2465,9296,119,17,1,22,12.9063617828516,1,1,1,66.5,109,0,0,0
"4931",2466,"TEB11848",114.55,2466,6056,63,27,1,9,10.5398082003309,1,1,1,63,109,0,0,0
"4932",2466,"TSB12013",114.55,2466,6056,63,27,1,9,10.5398082003309,1,1,1,59.5,112.5,0,0,0
"4933",2467,"TEB7644",92.8,2467,6671,113,8,1,29,0.955015723381657,1,0,1,51.5,91,5,0,0
"4934",2467,"TSB7779",92.8,2467,6671,113,8,1,29,0.955015723381657,1,0,1,48,95.5,13,0,0
"4935",2468,"TEB6876",82.25,2468,2446,131,36,1,26,21.5084602920157,1,1,1,79.5,155,0,0,0
"4936",2468,"TSB6974",82.25,2468,2446,131,36,1,26,21.5084602920157,1,1,1,66.5,122,0,0,0
"4937",2469,"TEB2445",90.25,2469,3682,130,40,1,29,13.9168501741663,1,0,1,86.5,223.5,39.5,0,0
"4938",2469,"TSB2575",90.25,2469,3682,130,40,1,29,13.9168501741663,1,1,1,120,221.5,0,0,0
"4939",2470,"TEB11475",106.65,2470,9358,85,7,1,14,14.8480119864317,1,1,1,100,183.5,0,0,0
"4940",2470,"TSB11621",106.65,2470,9358,85,7,1,14,14.8480119864317,1,0,1,89,177,3.5,0,0
"4941",2471,"TEB9976",117.75,2471,10755,50,29,1,11,0.244513264060952,1,1,1,121.5,228.5,0,0,0
"4942",2471,"TSB10072",117.75,2471,10755,50,29,1,11,0.244513264060952,1,1,1,116,244,0,0,0
"4943",2472,"TEB7125",147.9,2472,267,168,32,1,8,5.48121543043293,1,1,1,31.5,71.5,0,0,0
"4944",2472,"TSB7153",147.9,2472,267,168,32,1,8,5.48121543043293,1,1,1,28,60.5,0,0,0
"4945",2473,"TEB4860",85.55,2473,1935,122,17,1,28,16.7829449971237,1,0,1,69.5,111.5,14,0,0
"4946",2473,"TSB5053",85.55,2473,1935,122,17,1,28,16.7829449971237,1,1,1,64,115.5,0,0,0
"4947",2474,"TEB6554",220.4,2474,4985,143,11,1,19,6.57214070809656,1,0,1,24,63.5,22.5,0,0
"4948",2474,"TSB6630",220.4,2474,4985,143,11,1,19,6.57214070809656,1,0,1,27,55.5,10,0,0
"4949",2475,"TEB12166",76.4,2475,11283,129,15,1,31,21.248473125122,1,1,1,185.5,382.5,0,0,0
"4950",2475,"TSB12200",76.4,2475,11283,129,15,1,31,21.248473125122,1,0,1,168,293,66,0,0
"4951",2476,"TEB3812",87.4,2476,668,133,39,1,27,5.91441121476563,1,1,1,41.5,98,0,0,0
"4952",2476,"TSB3930",87.4,2476,668,133,39,1,27,5.91441121476563,1,0,1,50,90.5,4.5,0,0
"4953",2477,"TEB8921",159.65,2477,3833,152,25,1,9,23.098337984896,1,1,1,60,142.5,0,0,0
"4954",2477,"TSB9086",159.65,2477,3833,152,25,1,9,23.098337984896,1,1,1,50.5,105.5,0,0,0
"4955",2478,"TEB7977",98.85,2478,8510,158,27,1,20,17.5654082754133,1,0,1,27.5,67,10.5,0,0
"4956",2478,"TSB8149",98.85,2478,8510,158,27,1,20,17.5654082754133,1,0,1,83.5,148.5,11,0,0
"4957",2479,"TEB2116",99.8,2479,6597,55,6,1,20,8.58828092058329,1,1,1,56,147.5,0,0,0
"4958",2479,"TSB2245",99.8,2479,6597,55,6,1,20,8.58828092058329,1,1,1,108.5,171,0,0,0
"4959",2480,"TEB9702",96.7,2480,9957,59,32,1,23,17.2306981225796,1,1,1,74,152,0,0,0
"4960",2480,"TSB9825",96.7,2480,9957,59,32,1,23,17.2306981225796,1,0,1,85,150.5,7.5,0,0
"4961",2481,"TEB569",100.95,2481,3986,105,31,1,22,12.9220509761437,1,0,1,53,104.5,5,0,0
"4962",2481,"TSB754",100.95,2481,3986,105,31,1,22,12.9220509761437,1,0,1,38.5,80.5,2,0,0
"4963",2482,"TEB4329",124.55,2482,4255,78,11,1,8,4.09382126023481,1,1,1,73.5,135.5,0,0,0
"4964",2482,"TSB4461",124.55,2482,4255,78,11,1,8,4.09382126023481,1,1,1,47,105,0,0,0
"4965",2483,"TEB8934",96.3,2483,2539,91,28,1,23,8.51561535241245,1,1,1,188,343,0,0,0
"4966",2483,"TSB9013",96.3,2483,2539,91,28,1,23,8.51561535241245,1,1,1,55.5,286.5,0,0,0
"4967",2484,"TEB3576",67.8,2484,2998,130,29,1,23,7.17061109461193,1,1,1,50.5,117.5,0,0,0
"4968",2484,"TSB3691",67.8,2484,2998,130,29,1,23,7.17061109461193,1,1,1,50.5,96,0,0,0
"4969",2485,"TEB3142",96.75,2485,4157,148,10,1,25,9.26614816610305,1,0,1,41.5,79.5,2.5,0,0
"4970",2485,"TSB3314",96.75,2485,4157,148,10,1,25,9.26614816610305,1,1,1,61,105,0,0,0
"4971",2486,"TEB2019",73.5,2486,4886,162,31,1,23,19.6926041129357,1,0,1,71.5,174.5,28,0,0
"4972",2486,"TSB2177",73.5,2486,4886,162,31,1,23,19.6926041129357,1,0,1,119.5,236,7.5,0,0
"4973",2487,"TEB4400",108.2,2487,11586,128,29,1,32,2.57557967084274,1,1,1,28.5,62,0,0,0
"4974",2487,"TSB4559",108.2,2487,11586,128,29,1,32,2.57557967084274,1,1,1,41,84.5,0,0,0
"4975",2488,"TEB2044",81.5,2488,7963,52,8,1,14,3.66755713031604,1,0,1,43.5,95.5,14,0,0
"4976",2488,"TSB2219",81.5,2488,7963,52,8,1,14,3.66755713031604,1,1,1,94.5,155.5,0,0,0
"4977",2489,"TEB11527",107.8,2489,1297,120,32,1,28,8.42313221274572,1,1,1,130,229.5,0,0,0
"4978",2489,"TSB11583",107.8,2489,1297,120,32,1,28,8.42313221274572,1,1,1,121.5,248.5,0,0,0
"4979",2490,"TEB3411",87.7,2490,6832,34,24,1,21,18.8039821818916,1,0,1,22.5,60,7.5,0,0
"4980",2490,"TSB3597",87.7,2490,6832,34,24,1,21,18.8039821818916,1,1,1,33,75,0,0,0
"4981",2491,"TEB12230",122.1,2491,10204,25,29,1,13,22.8233940515418,1,1,1,106.5,256,0,0,0
"4982",2491,"TSB12289",122.1,2491,10204,25,29,1,13,22.8233940515418,1,1,1,139.5,259,0,0,0
"4983",2492,"TEB11354",71.9,2492,12288,72,21,1,11,26.4108208388067,1,1,1,81.5,190.5,0,0,0
"4984",2492,"TSB11494",71.9,2492,12288,72,21,1,11,26.4108208388067,1,1,1,174,287,0,0,0
"4985",2493,"TEB10045",99.1,2493,9379,193,30,1,21,6.22889736806671,1,0,1,118,223,19.5,0,0
"4986",2493,"TSB10213",99.1,2493,9379,193,30,1,21,6.22889736806671,1,0,1,27,62.5,1.5,0,0
"4987",2494,"TEB8075",82.15,2494,6689,192,13,1,32,1.39418059636187,1,0,1,50,147,45.5,0,0
"4988",2494,"TSB8196",82.15,2494,6689,192,13,1,32,1.39418059636187,1,1,1,69,172.5,0,0,0
"4989",2495,"TEB6347",91,2495,7242,119,29,1,29,7.10190724656847,1,1,1,43,77,0,0,0
"4990",2495,"TSB6542",91,2495,7242,119,29,1,29,7.10190724656847,1,0,1,31.5,63.5,6,0,0
"4991",2496,"TEB12013",147.3,2496,5587,189,33,1,11,9.73537481328985,1,1,1,58,138,0,0,0
"4992",2496,"TSB12131",147.3,2496,5587,189,33,1,11,9.73537481328985,1,0,1,65,165,22,0,0
"4993",2497,"TEB3187",89.85,2497,8575,94,39,1,29,21.7050734671971,1,1,1,63,148.5,0,0,0
"4994",2497,"TSB3327",89.85,2497,8575,94,39,1,29,21.7050734671971,1,1,1,67,135,0,0,0
"4995",2498,"TEB7278",88.55,2498,1218,84,7,1,21,21.4700126402618,1,1,1,38,67,0,0,0
"4996",2498,"TSB7419",88.55,2498,1218,84,7,1,21,21.4700126402618,1,0,1,65,105.5,3,0,0
"4997",2499,"TEB6446",116.65,2499,1726,151,27,1,18,0.349345920203719,1,1,1,40,78,0,0,0
"4998",2499,"TSB6528",116.65,2499,1726,151,27,1,18,0.349345920203719,1,1,1,44.5,84,0,0,0
"4999",2500,"TEB10122",100.35,2500,5582,119,31,1,21,2.28250970968395,1,1,1,45,165,0,0,0
"5000",2500,"TSB10284",100.35,2500,5582,119,31,1,21,2.28250970968395,1,1,1,65,143.5,0,0,0
"5001",2501,"TEB11457",77.8,2501,10030,95,39,1,20,6.5815181370331,1,1,1,101,192,0,0,0
"5002",2501,"TSB11585",77.8,2501,10030,95,39,1,20,6.5815181370331,1,1,1,100,221.5,0,0,0
"5003",2502,"TEB10908",103.4,2502,11444,114,27,1,20,17.6672978913372,1,0,1,164,338,15,0,0
"5004",2502,"TSB11027",103.4,2502,11444,114,27,1,20,17.6672978913372,1,1,1,129,286.5,0,0,0
"5005",2503,"TEB7004",84.55,2503,7012,179,6,1,26,0.519893746314105,1,1,1,60,139,0,0,0
"5006",2503,"TSB7152",84.55,2503,7012,179,6,1,26,0.519893746314105,1,1,1,79,146.5,0,0,0
"5007",2504,"TEB4870",66,2504,765,137,25,1,10,23.3960390872282,1,1,1,54.5,99,0,0,0
"5008",2504,"TSB5016",66,2504,765,137,25,1,10,23.3960390872282,1,0,0,55.5,105,35.5,26,0
"5009",2505,"TEB8209",97.2,2505,9665,198,22,1,21,25.2928477425978,1,0,1,79,138.5,4.5,0,0
"5010",2505,"TSB8380",97.2,2505,9665,198,22,1,21,25.2928477425978,1,1,1,30,69,0,0,0
"5011",2506,"TEB2808",83.8,2506,5777,93,27,1,24,4.07822752576694,1,0,1,20.5,76,34,0,0
"5012",2506,"TSB2886",83.8,2506,5777,93,27,1,24,4.07822752576694,1,0,1,31,63,1.5,0,0
"5013",2507,"TEB1626",87.8,2507,6505,45,10,1,30,10.5037394303533,1,1,1,66,134.5,0,0,0
"5014",2507,"TSB1815",87.8,2507,6505,45,10,1,30,10.5037394303533,1,1,1,70,142,0,0,0
"5015",2508,"TEB8212",100.15,2508,2501,105,6,1,23,18.6976283975295,1,1,1,72.5,127.5,0,0,0
"5016",2508,"TSB8308",100.15,2508,2501,105,6,1,23,18.6976283975295,1,1,1,67,132.5,0,0,0
"5017",2509,"TEB6170",0,2509,904,39,33,1,21,20.5553152170295,0,0,0,0,0,0,0,0
"5018",2509,"TSB6304",0,2509,904,39,33,1,21,20.5553152170295,0,0,0,0,0,0,0,0
"5019",2510,"TEB9902",140.2,2510,310,170,25,1,20,9.11767515606736,1,0,1,35,120.5,7,0,0
"5020",2510,"TSB9964",140.2,2510,310,170,25,1,20,9.11767515606736,1,0,1,41.5,143,1.5,0,0
"5021",2511,"TEB5735",95.45,2511,8927,139,9,1,8,25.0404376630625,1,0,1,104,321.5,16,0,0
"5022",2511,"TSB5931",95.45,2511,8927,139,9,1,8,25.0404376630625,1,0,1,91,224,4,0,0
"5023",2512,"TEB1212",93.75,2512,10023,109,11,1,29,22.0126105549673,1,1,1,49,109.5,0,0,0
"5024",2512,"TSB1393",93.75,2512,10023,109,11,1,29,22.0126105549673,1,1,1,33,80.5,0,0,0
"5025",2513,"TEB9817",102.2,2513,9408,89,19,1,9,24.7067593564461,1,1,1,117.5,185,0,0,0
"5026",2513,"TSB9946",102.2,2513,9408,89,19,1,9,24.7067593564461,1,1,1,61.5,172.5,0,0,0
"5027",2514,"TEB2521",69.2,2514,4538,182,25,1,23,21.6543345293435,1,0,1,162.5,294,18.5,0,0
"5028",2514,"TSB2677",69.2,2514,4538,182,25,1,23,21.6543345293435,1,1,1,105,209.5,0,0,0
"5029",2515,"TEB5245",0,2515,10256,158,38,1,25,8.04725868111523,0,0,0,0,0,0,0,0
"5030",2515,"TSB5417",0,2515,10256,158,38,1,25,8.04725868111523,0,0,0,0,0,0,0,0
"5031",2516,"TEB7352",106,2516,6562,151,19,1,22,17.5168936601966,1,1,1,124.5,274,0,0,0
"5032",2516,"TSB7492",106,2516,6562,151,19,1,22,17.5168936601966,1,1,1,106,254.5,0,0,0
"5033",2517,"TEB3083",0,2517,10958,35,39,1,31,19.3316759892022,0,0,0,0,0,0,0,0
"5034",2517,"TSB3171",0,2517,10958,35,39,1,31,19.3316759892022,0,0,0,0,0,0,0,0
"5035",2518,"TEB4823",110.6,2518,2458,181,40,1,26,4.14129250408662,1,1,1,25,66.5,0,0,0
"5036",2518,"TSB5018",110.6,2518,2458,181,40,1,26,4.14129250408662,1,1,1,41.5,82.5,0,0,0
"5037",2519,"TEB2153",68.2,2519,8405,49,18,1,29,14.201084178553,1,1,1,47.5,86,0,0,0
"5038",2519,"TSB2203",68.2,2519,8405,49,18,1,29,14.201084178553,1,1,1,64,129.5,0,0,0
"5039",2520,"TEB4575",84,2520,8209,134,9,1,16,19.5561011902932,1,1,1,56,115,0,0,0
"5040",2520,"TSB4601",84,2520,8209,134,9,1,16,19.5561011902932,1,1,1,51,114.5,0,0,0
"5041",2521,"TEB779",93.9,2521,8393,58,6,1,24,1.74440488117188,1,1,1,60,164.5,0,0,0
"5042",2521,"TSB806",93.9,2521,8393,58,6,1,24,1.74440488117188,1,1,1,89.5,187,0,0,0
"5043",2522,"TEB359",0,2522,7131,197,29,1,14,11.4973978732156,0,0,0,0,0,0,0,0
"5044",2522,"TSB473",0,2522,7131,197,29,1,14,11.4973978732156,0,0,0,0,0,0,0,0
"5045",2523,"TEB12131",88.4,2523,4019,108,7,1,29,16.5607323220517,1,1,1,230,470,0,0,0
"5046",2523,"TSB12273",88.4,2523,4019,108,7,1,29,16.5607323220517,1,0,1,205,411,20,0,0
"5047",2524,"TEB7697",97.45,2524,2414,155,6,1,15,24.809965263919,1,1,1,34.5,58,0,0,0
"5048",2524,"TSB7797",97.45,2524,2414,155,6,1,15,24.809965263919,1,0,0,41.5,75.5,31,7,0
"5049",2525,"TEB3883",75,2525,3779,113,5,1,17,7.74712353301072,1,1,1,41.5,84,0,0,0
"5050",2525,"TSB3921",75,2525,3779,113,5,1,17,7.74712353301072,1,1,1,58,85,0,0,0
"5051",2526,"TEB1754",94.4,2526,12003,155,27,1,16,4.21956994919712,1,0,1,64,124,36.5,0,0
"5052",2526,"TSB1913",94.4,2526,12003,155,27,1,16,4.21956994919712,1,1,1,67,118.5,0,0,0
"5053",2527,"TEB2853",82.45,2527,5635,71,28,1,16,15.9155872101826,1,1,1,31,90,0,0,0
"5054",2527,"TSB3016",82.45,2527,5635,71,28,1,16,15.9155872101826,1,0,1,36,75,10,0,0
"5055",2528,"TEB8575",93.55,2528,9313,97,20,1,18,10.5044727826517,1,1,1,59.5,157,0,0,0
"5056",2528,"TSB8738",93.55,2528,9313,97,20,1,18,10.5044727826517,1,1,1,125.5,294,0,0,0
"5057",2529,"TEB10882",143.95,2529,9434,193,6,1,21,17.6598880420146,1,1,1,98.5,222.5,0,0,0
"5058",2529,"TSB10908",143.95,2529,9434,193,6,1,21,17.6598880420146,1,1,1,88,265.5,0,0,0
"5059",2530,"TEB10429",101.2,2530,1739,187,26,1,30,7.43190959255211,1,1,1,44.5,107,0,0,0
"5060",2530,"TSB10464",101.2,2530,1739,187,26,1,30,7.43190959255211,1,1,1,52.5,108.5,0,0,0
"5061",2531,"TEB9354",120.8,2531,2594,58,14,1,10,10.410898455831,1,0,1,55,111.5,16,0,0
"5062",2531,"TSB9463",120.8,2531,2594,58,14,1,10,10.410898455831,1,1,1,40,126.5,0,0,0
"5063",2532,"TEB11882",195.3,2532,280,133,33,1,27,0.172114711595466,1,1,1,61.5,113,0,0,0
"5064",2532,"TSB11969",195.3,2532,280,133,33,1,27,0.172114711595466,1,1,1,40.5,95.5,0,0,0
"5065",2533,"TEB11238",121.75,2533,5282,75,20,1,29,2.68675546466839,1,1,1,65.5,99.5,0,0,0
"5066",2533,"TSB11376",121.75,2533,5282,75,20,1,29,2.68675546466839,1,0,1,73,124,12,0,0
"5067",2534,"TEB2924",82.55,2534,2472,63,30,1,31,1.82372623441811,1,1,1,44,77.5,0,0,0
"5068",2534,"TSB2957",82.55,2534,2472,63,30,1,31,1.82372623441811,1,1,1,34,78,0,0,0
"5069",2535,"TEB12009",120.45,2535,2018,154,32,1,11,10.4381657642722,1,1,1,40,79,0,0,0
"5070",2535,"TSB12131",120.45,2535,2018,154,32,1,11,10.4381657642722,1,1,1,35.5,109,0,0,0
"5071",2536,"TEB3081",103.6,2536,1675,142,12,1,20,17.5591702892778,1,0,1,50,104.5,28,0,0
"5072",2536,"TSB3265",103.6,2536,1675,142,12,1,20,17.5591702892778,1,0,1,48.5,94,7,0,0
"5073",2537,"TEB5055",117.9,2537,7327,46,6,1,11,7.46859047249658,1,1,1,69,159.5,0,0,0
"5074",2537,"TSB5167",117.9,2537,7327,46,6,1,11,7.46859047249658,1,1,1,120,230.5,0,0,0
"5075",2538,"TEB2761",0,2538,3741,107,17,1,19,14.4282275067309,0,0,0,0,0,0,0,0
"5076",2538,"TSB2869",0,2538,3741,107,17,1,19,14.4282275067309,0,0,0,0,0,0,0,0
"5077",2539,"TEB5524",0,2539,6957,25,27,1,29,5.14338823726657,0,0,0,0,0,0,0,0
"5078",2539,"TSB5672",0,2539,6957,25,27,1,29,5.14338823726657,0,0,0,0,0,0,0,0
"5079",2540,"TEB7247",92.7,2540,11632,186,8,1,27,8.2371781394186,1,1,1,20.5,76.5,0,0,0
"5080",2540,"TSB7377",92.7,2540,11632,186,8,1,27,8.2371781394186,1,1,1,42.5,82,0,0,0
"5081",2541,"TEB9733",67.5,2541,12281,46,40,1,12,19.0584876788664,1,1,1,109.5,202,0,0,0
"5082",2541,"TSB9846",67.5,2541,12281,46,40,1,12,19.0584876788664,1,1,1,85,156,0,0,0
"5083",2542,"TEB2222",0,2542,8069,65,25,1,22,24.7985218905783,0,0,0,0,0,0,0,0
"5084",2542,"TSB2407",0,2542,8069,65,25,1,22,24.7985218905783,0,0,0,0,0,0,0,0
"5085",2543,"TEB11444",81.35,2543,10636,42,25,1,21,19.9830834393254,1,1,1,55,190.5,0,0,0
"5086",2543,"TSB11509",81.35,2543,10636,42,25,1,21,19.9830834393254,1,0,1,52,120,10,0,0
"5087",2544,"TEB8339",119.3,2544,9137,27,39,1,13,1.72961876463494,1,1,1,23,51,0,0,0
"5088",2544,"TSB8451",119.3,2544,9137,27,39,1,13,1.72961876463494,1,1,1,32,67.5,0,0,0
"5089",2545,"TEB3786",85.3,2545,9540,78,8,1,15,12.4792043984663,1,1,1,68.5,128,0,0,0
"5090",2545,"TSB3885",85.3,2545,9540,78,8,1,15,12.4792043984663,1,1,1,39,67,0,0,0
"5091",2546,"TEB5582",101,2546,10714,136,37,1,18,1.34741454593604,1,1,1,85,230.5,0,0,0
"5092",2546,"TSB5780",101,2546,10714,136,37,1,18,1.34741454593604,1,1,1,90.5,239,0,0,0
"5093",2547,"TEB8518",114.25,2547,8830,165,32,1,22,9.50889998686081,1,1,1,79.5,227.5,0,0,0
"5094",2547,"TSB8654",114.25,2547,8830,165,32,1,22,9.50889998686081,1,1,1,89.5,220.5,0,0,0
"5095",2548,"TEB10290",113.25,2548,1559,69,35,1,22,19.4873612367017,1,1,1,76.5,150,0,0,0
"5096",2548,"TSB10398",113.25,2548,1559,69,35,1,22,19.4873612367017,1,1,1,80,156.5,0,0,0
"5097",2549,"TEB1966",97.25,2549,7765,72,29,1,9,14.1848521310659,1,1,1,42,101.5,0,0,0
"5098",2549,"TSB2159",97.25,2549,7765,72,29,1,9,14.1848521310659,1,0,1,39,90,0.5,0,0
"5099",2550,"TEB1647",75.85,2550,1079,34,5,1,32,16.6532693177213,1,0,1,95,181,7.5,0,0
"5100",2550,"TSB1704",75.85,2550,1079,34,5,1,32,16.6532693177213,1,1,1,66,129.5,0,0,0
"5101",2551,"TEB1845",101.95,2551,11081,127,15,1,14,20.7369155116084,1,1,1,27.5,51,0,0,0
"5102",2551,"TSB1984",101.95,2551,11081,127,15,1,14,20.7369155116084,1,1,1,21.5,46,0,0,0
"5103",2552,"TEB7219",168.05,2552,8313,187,35,1,26,11.2004971948517,1,1,1,32,71.5,0,0,0
"5104",2552,"TSB7280",168.05,2552,8313,187,35,1,26,11.2004971948517,1,1,1,19.5,41,0,0,0
"5105",2553,"TEB6522",107.6,2553,4868,31,40,1,11,22.2405540356433,1,0,1,63,121,11.5,0,0
"5106",2553,"TSB6713",107.6,2553,4868,31,40,1,11,22.2405540356433,1,0,1,33,82.5,17.5,0,0
"5107",2554,"TEB1846",81.95,2554,2473,186,29,1,21,6.16332324542198,1,1,1,36,70,0,0,0
"5108",2554,"TSB1896",81.95,2554,2473,186,29,1,21,6.16332324542198,1,1,1,48.5,91,0,0,0
"5109",2555,"TEB6037",77.15,2555,7630,125,29,1,8,20.447741149053,1,1,1,100.5,168.5,0,0,0
"5110",2555,"TSB6231",77.15,2555,7630,125,29,1,8,20.447741149053,1,0,0,65.5,165.5,16.5,1,0
"5111",2556,"TEB1169",58.55,2556,814,28,26,1,26,5.4600741204645,1,1,1,56.5,185,0,0,0
"5112",2556,"TSB1280",58.55,2556,814,28,26,1,26,5.4600741204645,1,0,1,61,149.5,4.5,0,0
"5113",2557,"TEB7331",99.5,2557,4810,76,34,1,14,14.0291488307924,1,1,1,41,80.5,0,0,0
"5114",2557,"TSB7512",99.5,2557,4810,76,34,1,14,14.0291488307924,1,1,1,39,89,0,0,0
"5115",2558,"TEB3251",76.1,2558,6927,192,28,1,24,20.7825631723236,1,0,1,78,153.5,9.5,0,0
"5116",2558,"TSB3310",76.1,2558,6927,192,28,1,24,20.7825631723236,1,1,1,63.5,117.5,0,0,0
"5117",2559,"TEB7756",108.1,2559,7580,43,24,1,31,14.3850141015605,1,0,1,53.5,112,13.5,0,0
"5118",2559,"TSB7830",108.1,2559,7580,43,24,1,31,14.3850141015605,1,1,1,48.5,117,0,0,0
"5119",2560,"TEB5641",94.3,2560,8589,94,22,1,27,18.4962091124055,1,1,1,60,112,0,0,0
"5120",2560,"TSB5738",94.3,2560,8589,94,22,1,27,18.4962091124055,1,0,1,40.5,85,7.5,0,0
"5121",2561,"TEB6145",84.75,2561,10063,95,6,1,18,17.3097769788231,1,0,1,141.5,270,32.5,0,0
"5122",2561,"TSB6216",84.75,2561,10063,95,6,1,18,17.3097769788231,1,1,1,114.5,275,0,0,0
"5123",2562,"TEB9183",74.5,2562,6961,99,38,1,10,15.1462861440282,1,1,1,119.5,209.5,0,0,0
"5124",2562,"TSB9370",74.5,2562,6961,99,38,1,10,15.1462861440282,1,1,1,93.5,152,0,0,0
"5125",2563,"TEB899",117.65,2563,2208,73,38,1,20,26.1232869465102,1,1,1,41,131,0,0,0
"5126",2563,"TSB978",117.65,2563,2208,73,38,1,20,26.1232869465102,1,1,1,33.5,113,0,0,0
"5127",2564,"TEB2626",93,2564,5000,179,17,1,26,5.7175792962315,1,0,1,107.5,250,53,0,0
"5128",2564,"TSB2747",93,2564,5000,179,17,1,26,5.7175792962315,1,1,1,83,230,0,0,0
"5129",2565,"TEB1251",81.15,2565,6754,62,7,1,15,17.2170336348873,1,0,1,90,186.5,4,0,0
"5130",2565,"TSB1280",81.15,2565,6754,62,7,1,15,17.2170336348873,1,1,1,82.5,156.5,0,0,0
"5131",2566,"TEB4544",83.95,2566,1303,198,32,1,8,13.4460521335688,1,1,1,125.5,252,0,0,0
"5132",2566,"TSB4704",83.95,2566,1303,198,32,1,8,13.4460521335688,1,0,1,70,183,65,0,0
"5133",2567,"TEB4623",119.95,2567,12226,89,30,1,8,0.41118347030459,1,1,1,113,268.5,0,0,0
"5134",2567,"TSB4699",119.95,2567,12226,89,30,1,8,0.41118347030459,1,1,1,109,261.5,0,0,0
"5135",2568,"TEB11218",0,2568,1708,99,8,1,15,15.1521650798616,0,0,0,0,0,0,0,0
"5136",2568,"TSB11374",0,2568,1708,99,8,1,15,15.1521650798616,0,0,0,0,0,0,0,0
"5137",2569,"TEB2324",96,2569,4661,34,18,1,12,4.44318370709405,1,0,1,15,35.5,1,0,0
"5138",2569,"TSB2492",96,2569,4661,34,18,1,12,4.44318370709405,1,1,1,36.5,70.5,0,0,0
"5139",2570,"TEB11733",0,2570,7446,30,33,1,26,2.04773029871867,0,0,0,0,0,0,0,0
"5140",2570,"TSB11915",0,2570,7446,30,33,1,26,2.04773029871867,0,0,0,0,0,0,0,0
"5141",2571,"TEB5312",87.8,2571,11368,102,23,1,23,10.1014490326501,1,1,1,94,165.5,0,0,0
"5142",2571,"TSB5433",87.8,2571,11368,102,23,1,23,10.1014490326501,1,1,1,76.5,190,0,0,0
"5143",2572,"TEB6313",110.65,2572,6132,75,16,1,21,19.5379250515418,1,0,1,51.5,93,23.5,0,0
"5144",2572,"TSB6436",110.65,2572,6132,75,16,1,21,19.5379250515418,1,1,1,39.5,68,0,0,0
